# gal zone depth edge out
255264 839 2 0 0
255265 377 2 0 0
255266 589 3 0 0
255267 839 1 0 0
255268 589 3 0 0
255269 324 3 0 0
255271 324 3 0 0
255274 251 3 0 0
255276 324 3 0 0
255281 324 3 0 0
255283 839 1 0 0
255285 839 2 0 0
255289 377 1 0 0
255291 207 1 0 0
255292 229 4 0 0
255294 484 1 0 0
255295 484 2 0 0
255298 229 4 0 0
255302 491 5 0 0
255306 229 2 0 0
255307 229 2 0 0
255308 377 1 0 0
255309 484 2 0 0
255313 839 2 0 0
255315 207 1 0 0
255319 484 2 0 0
255320 324 5 0 0
255321 23 5 0 0
255322 491 5 0 0
255325 324 4 0 0
255326 377 3 0 0
255327 229 2 0 0
255329 207 2 0 0
255330 229 2 0 0
255332 23 5 0 0
255333 524 1 0 0
255335 23 5 0 0
255338 251 3 0 0
255339 589 3 0 0
255343 458 2 0 0
255349 524 1 0 0
255351 1036 0 1 0
255354 458 3 0 0
255359 324 5 0 0
255360 251 3 0 0
255361 229 2 0 0
255372 484 1 0 0
255377 491 5 0 0
255384 229 2 0 0
255385 524 0 0 0
255388 207 2 0 0
255392 229 2 0 0
255396 207 2 0 0
255400 342 1 0 0
255401 491 4 0 0
255404 90 6 0 0
255406 1036 0 1 0
255408 229 3 0 0
255409 251 4 0 0
255410 229 2 0 0
255412 484 0 0 0
255414 377 3 0 0
255415 251 4 0 0
255416 207 1 0 0
255417 229 3 0 0
255418 208 3 0 0
255419 484 1 0 0
255420 324 5 0 0
255421 377 4 0 0
255423 208 3 0 0
255424 377 4 0 0
255427 377 3 0 0
255428 458 4 0 0
255431 375 2 0 0
255432 1036 0 1 0
255436 342 1 0 0
255437 229 2 0 0
255440 342 1 0 0
255441 375 3 0 0
255442 35 3 0 0
255444 375 2 0 0
255446 207 2 0 0
255447 208 3 0 0
255449 229 3 0 0
255450 207 2 0 0
255452 839 2 0 0
255457 229 2 0 0
255463 839 2 0 0
255464 458 2 0 0
255466 839 1 0 0
255473 229 3 0 0
255476 324 5 0 0
255478 377 2 0 0
255480 251 3 0 0
255486 23 4 0 0
255491 229 2 0 0
255494 839 2 0 0
255497 589 3 0 0
255500 491 3 0 0
255503 589 3 0 0
255504 251 4 0 0
255510 375 2 0 0
255511 491 4 0 0
255515 377 3 0 0
255521 458 3 0 0
255522 491 3 0 0
255525 589 2 0 0
255527 589 3 0 0
255528 589 4 0 0
255529 375 2 0 0
255530 377 2 0 0
255532 322 4 0 0
255533 491 4 0 0
255535 229 2 0 0
255537 377 2 0 0
255539 458 3 0 0
255540 342 2 0 0
255541 491 3 0 0
255542 324 4 0 0
255550 251 3 0 0
255551 251 3 0 0
255552 251 2 0 0
255554 377 2 0 0
255555 589 3 0 0
255556 466 3 0 0
255558 466 3 0 0
255559 229 2 0 0
255560 491 2 0 0
255563 491 4 0 0
255564 324 4 0 0
255565 377 2 0 0
255566 589 3 0 0
255573 589 3 0 0
255574 229 3 0 0
255578 229 1 0 0
255580 229 2 0 0
255583 251 4 0 0
255584 324 4 0 0
255585 229 2 0 0
255586 229 1 0 0
255588 536 4 0 0
255593 229 3 0 0
255594 121 5 0 0
255596 128 4 0 0
255599 536 5 0 0
255600 536 5 0 0
255601 128 2 0 0
255603 128 4 0 0
255605 128 3 0 0
255608 536 4 0 0
255613 121 5 0 0
255614 128 3 0 0
255615 491 3 0 0
255617 128 3 0 0
255618 1036 0 1 0
255619 121 8 0 0
255620 121 8 0 0
255622 491 3 0 0
255623 121 6 0 0
255624 128 3 0 0
255626 128 5 0 0
255630 229 5 0 0
255631 536 4 0 0
255635 128 4 0 0
255636 121 9 0 0
255637 524 1 0 0
255638 121 7 0 0
255640 121 8 0 0
255641 90 7 0 0
255642 121 8 0 0
255644 322 5 0 0
255646 491 3 0 0
255647 121 8 0 0
255648 121 5 0 0
255649 128 4 0 0
255650 484 3 0 0
255653 128 3 0 0
255656 229 5 0 0
255658 484 4 0 0
255660 90 7 0 0
255664 128 4 0 0
255665 484 3 0 0
255667 90 7 0 0
255669 128 4 0 0
255670 90 7 0 0
255671 128 4 0 0
255673 524 1 0 0
255675 128 4 0 0
255677 484 4 0 0
255678 484 4 0 0
255679 484 2 0 0
255680 90 7 0 0
255681 90 6 0 0
255684 229 5 0 0
255686 484 4 0 0
255689 90 7 0 0
255690 229 2 0 0
255691 536 5 0 0
255693 491 6 0 0
255694 484 3 0 0
255699 536 5 0 0
255700 90 7 0 0
255701 229 1 0 0
255704 484 2 0 0
255705 484 2 0 0
255706 536 5 0 0
255707 536 5 0 0
255710 128 4 0 0
255712 484 2 0 0
255714 128 4 0 0
255715 484 2 0 0
255718 491 2 0 0
255721 484 3 0 0
255723 1036 0 1 0
255724 90 5 0 0
255725 1036 0 1 0
255726 90 6 0 0
255728 1036 0 1 0
255729 484 3 0 0
255733 90 5 0 0
255734 484 2 0 0
255735 491 5 0 0
255738 484 1 0 0
255743 589 4 0 0
255745 322 4 0 0
255746 491 5 0 0
255747 229 2 0 0
255748 491 5 0 0
255749 589 4 0 0
255750 491 5 0 0
255757 484 3 0 0
255758 484 2 0 0
255761 484 2 0 0
255764 589 3 0 0
255768 322 4 0 0
255771 322 4 0 0
255772 458 3 0 0
255773 251 1 0 0
255774 458 3 0 0
255775 251 2 0 0
255776 589 3 0 0
255778 229 2 0 0
255782 229 2 0 0
255784 207 2 0 0
255785 229 3 0 0
255792 128 4 0 0
255798 322 4 0 0
255799 322 4 0 0
255800 229 1 0 0
255802 484 3 0 0
255803 251 2 0 0
255804 128 4 0 0
255805 1036 0 1 0
255806 324 4 0 0
255808 491 3 0 0
255809 484 2 0 0
255811 484 2 0 0
255813 484 2 0 0
255814 466 3 0 0
255815 484 1 0 0
255816 484 1 0 0
255818 324 4 0 0
255819 484 3 0 0
255820 484 3 0 0
255821 536 3 0 0
255822 23 4 0 0
255823 524 1 0 0
255824 536 4 0 0
255825 484 2 0 0
255827 536 4 0 0
255828 484 2 0 0
255829 251 2 0 0
255832 466 2 0 0
255833 458 3 0 0
255835 484 2 0 0
255836 23 5 0 0
255838 484 2 0 0
255841 484 3 0 0
255842 484 3 0 0
255844 524 1 0 0
255848 229 3 0 0
255850 466 2 0 0
255852 35 2 0 0
255853 484 2 0 0
255854 589 3 0 0
255855 35 2 0 0
255858 491 5 0 0
255864 324 5 0 0
255866 491 3 0 0
255868 322 4 0 0
255869 491 3 0 0
255871 322 4 0 0
255880 466 2 0 0
255885 536 5 0 0
255886 589 4 0 0
255892 35 2 0 0
255893 589 4 0 0
255894 491 4 0 0
255896 229 4 0 0
255902 229 2 0 0
255903 491 4 0 0
255904 484 2 0 0
255907 229 3 0 0
255910 229 4 0 0
255912 23 3 0 0
255914 484 3 0 0
255918 484 3 0 0
255921 35 3 0 0
255922 322 4 0 0
255924 484 2 0 0
255925 589 4 0 0
255926 229 3 0 0
255931 536 4 0 0
255933 484 3 0 0
255939 128 4 0 0
255941 307 4 0 0
255942 229 3 0 0
255944 121 7 0 0
255945 536 4 0 0
255946 536 3 0 0
255948 229 3 0 0
255953 484 3 0 0
255954 307 4 0 0
255955 491 4 0 0
255956 229 3 0 0
255958 229 3 0 0
255960 536 4 0 0
255964 229 2 0 0
255965 1036 0 1 0
255968 229 2 0 0
255969 128 1 0 0
255970 322 3 0 0
255977 23 5 0 0
255978 322 3 0 0
255980 322 3 0 0
255981 251 2 0 0
255982 128 2 0 0
255984 128 2 0 0
255986 128 2 0 0
255990 23 5 0 0
255991 536 6 0 0
255992 229 1 0 0
255993 307 3 0 0
255994 251 3 0 0
255995 128 2 0 0
255997 128 2 0 0
256000 491 3 0 0
256006 489 5 0 0
256010 229 4 0 0
256013 536 6 0 0
256014 128 2 0 0
256015 128 4 0 0
256016 128 5 0 0
256017 536 6 0 0
256018 128 4 0 0
256027 491 3 0 0
256028 491 6 0 0
256031 128 2 0 0
256032 322 3 0 0
256034 229 5 0 0
256036 128 4 0 0
256037 128 2 0 0
256039 307 4 0 0
256041 322 3 0 0
256044 128 3 0 0
256046 491 6 0 0
256047 121 8 0 0
256049 491 3 0 0
256051 251 2 0 0
256053 491 3 0 0
256056 229 5 0 0
256061 229 4 0 0
256062 536 5 0 0
256063 536 5 0 0
256064 342 3 0 0
256065 128 4 0 0
256067 322 4 0 0
256068 128 3 0 0
256074 342 3 0 0
256077 66 2 0 0
256078 489 4 0 0
256082 536 5 0 0
256083 489 3 0 0
256086 128 4 0 0
256087 128 4 0 0
256088 491 4 0 0
256089 322 3 0 0
256090 128 4 0 0
256098 491 2 0 0
256099 128 3 0 0
256100 229 1 0 0
256104 342 3 0 0
256105 128 4 0 0
256106 307 4 0 0
256111 128 2 0 0
256112 491 4 0 0
256113 491 3 0 0
256116 229 3 0 0
256117 128 3 0 0
256126 128 3 0 0
256129 491 2 0 0
256130 307 4 0 0
256131 128 2 0 0
256134 128 4 0 0
256135 251 1 0 0
256136 1036 0 1 0
256140 229 4 0 0
256141 128 4 0 0
256142 491 3 0 0
256143 536 5 0 0
256144 536 5 0 0
256145 128 4 0 0
256146 128 4 0 0
256147 229 4 0 0
256148 536 5 0 0
256149 128 4 0 0
256151 489 4 0 0
256152 251 1 0 0
256154 229 4 0 0
256155 229 3 0 0
256156 1036 0 1 0
256157 1036 0 1 0
256159 229 4 0 0
256160 251 3 0 0
256161 491 3 0 0
256163 322 4 0 0
256164 128 4 0 0
256165 1036 0 1 0
256166 128 3 0 0
256167 121 8 0 0
256168 121 5 0 0
256170 121 6 0 0
256171 536 5 0 0
256172 128 3 0 0
256174 128 4 0 0
256176 536 4 0 0
256177 35 4 0 0
256178 536 5 0 0
256179 128 4 0 0
256182 322 3 0 0
256183 539 2 0 0
256184 536 5 0 0
256186 491 3 0 0
256187 229 3 0 0
256189 491 3 0 0
256192 229 4 0 0
256194 491 3 0 0
256195 491 3 0 0
256199 536 5 0 0
256202 491 4 0 0
256204 229 2 0 0
256206 589 5 0 0
256210 307 3 0 0
256213 307 3 0 0
256214 307 3 0 0
256215 491 4 0 0
256219 589 4 0 0
256220 35 3 0 0
256222 536 4 0 0
256232 536 3 0 0
256235 491 3 0 0
256237 229 3 0 0
256241 536 4 0 0
256246 536 4 0 0
256249 35 4 0 0
256251 229 1 0 0
256258 322 4 0 0
256261 229 2 0 0
256267 229 3 0 0
256274 307 4 0 0
256281 1036 0 1 0
256284 489 5 0 0
256286 307 3 0 0
256292 229 3 0 0
256296 35 3 0 0
256301 589 4 0 0
256303 322 4 0 0
256310 229 2 0 0
256311 35 3 0 0
256314 35 5 0 0
256316 536 4 0 0
256317 23 4 0 0
256319 491 3 0 0
256320 322 4 0 0
256322 66 2 0 0
256323 536 4 0 0
256330 229 2 0 0
256332 128 3 0 0
256334 307 2 0 0
256335 322 3 0 0
256339 307 3 0 0
256342 322 3 0 0
256343 307 3 0 0
256344 307 3 0 0
256345 307 2 0 0
256348 536 5 0 0
256349 491 3 0 0
256350 307 3 0 0
256359 307 2 0 0
256360 323 0 0 0
256361 307 2 0 0
256362 307 3 0 0
256364 251 2 0 0
256367 128 3 0 0
256368 307 3 0 0
256371 128 2 0 0
256375 128 3 0 0
256377 229 4 0 0
256385 128 2 0 0
256387 322 3 0 0
256388 307 3 0 0
256393 128 2 0 0
256395 307 2 0 0
256400 229 3 0 0
256405 128 1 0 0
256406 307 2 0 0
256407 307 3 0 0
256415 128 3 0 0
256417 128 2 0 0
256422 128 2 0 0
256425 128 2 0 0
256426 128 2 0 0
256427 23 4 0 0
256428 128 3 0 0
256431 322 3 0 0
256432 128 2 0 0
256433 307 3 0 0
256434 128 2 0 0
256436 128 2 0 0
256437 128 2 0 0
256438 128 2 0 0
256440 128 2 0 0
256441 251 2 0 0
256442 229 2 0 0
256443 229 2 0 0
256444 322 2 0 0
256446 229 3 0 0
256447 229 4 0 0
256448 128 3 0 0
256450 128 3 0 0
256452 466 2 0 0
256453 128 2 0 0
256455 322 2 0 0
256456 128 2 0 0
256458 322 3 0 0
256460 128 2 0 0
256461 128 2 0 0
256462 229 2 0 0
256463 128 3 0 0
256464 229 3 0 0
256467 128 2 0 0
256468 128 2 0 0
256470 466 2 0 0
256472 128 1 0 0
256473 229 1 0 0
256475 66 3 0 0
256478 229 2 0 0
256479 229 3 0 0
256480 229 1 0 0
256483 229 2 0 0
256485 229 2 0 0
256486 229 4 0 0
256488 322 4 0 0
256490 229 1 0 0
256492 128 2 0 0
256493 322 3 0 0
256495 128 2 0 0
256496 128 2 0 0
256498 322 2 0 0
256499 229 3 0 0
256500 229 3 0 0
256504 229 2 0 0
256508 128 2 0 0
256512 307 2 0 0
256513 307 3 0 0
256517 128 4 0 0
256520 307 3 0 0
256521 128 4 0 0
256522 536 4 0 0
256523 322 3 0 0
256527 322 3 0 0
256529 307 4 0 0
256530 229 3 0 0
256536 322 3 0 0
256537 229 1 0 0
256538 128 3 0 0
256539 466 2 0 0
256542 229 3 0 0
256543 307 1 0 0
256544 322 3 0 0
256545 229 2 0 0
256546 307 4 0 0
256549 307 3 0 0
256551 229 4 0 0
256552 66 2 0 0
256553 307 2 0 0
256555 229 1 0 0
256559 307 2 0 0
256562 1036 0 1 0
256564 466 2 0 0
256566 128 2 0 0
256567 229 2 0 0
256568 128 3 0 0
256569 128 3 0 0
256570 66 2 0 0
256571 128 3 0 0
256573 229 1 0 0
256574 229 3 0 0
256575 307 4 0 0
256578 128 2 0 0
256581 229 3 0 0
256584 307 2 0 0
256585 128 3 0 0
256591 307 2 0 0
256592 307 3 0 0
256594 229 2 0 0
256595 229 2 0 0
256596 322 2 0 0
256597 229 2 0 0
256599 229 2 0 0
256600 307 4 0 0
256601 251 2 0 0
256602 307 4 0 0
256603 229 2 0 0
256605 323 1 0 0
256609 229 3 0 0
256610 128 2 0 0
256618 66 1 0 0
256620 307 2 0 0
256622 307 4 0 0
256624 229 4 0 0
256627 229 4 0 0
256628 229 4 0 0
256630 229 4 0 0
256632 229 3 0 0
256636 23 4 0 0
256637 322 2 0 0
256640 307 1 0 0
256642 307 3 0 0
256643 307 2 0 0
256645 229 3 0 0
256648 128 3 0 0
256650 128 3 0 0
256652 229 4 0 0
256653 229 2 0 0
256654 229 3 0 0
256655 229 2 0 0
256663 251 4 0 0
256665 128 2 0 0
256680 128 3 0 0
256682 128 4 0 0
256683 128 2 0 0
256688 8 5 0 0
256695 128 3 0 0
256696 128 4 0 0
256698 128 2 0 0
256702 342 2 0 0
256703 322 1 0 0
256709 8 4 0 0
256711 128 2 0 0
256718 307 3 0 0
256721 128 3 0 0
256725 128 3 0 0
256726 66 2 0 0
256729 128 3 0 0
256730 342 2 0 0
256732 307 3 0 0
256736 128 2 0 0
256739 128 3 0 0
256743 128 3 0 0
256744 128 2 0 0
256745 128 2 0 0
256746 322 1 0 0
256749 1036 0 1 0
256750 229 4 0 0
256751 307 2 0 0
256752 307 2 0 0
256754 322 1 0 0
256758 307 2 0 0
256759 307 3 0 0
256762 323 3 0 0
256763 322 2 0 0
256764 323 3 0 0
256765 128 2 0 0
256766 128 2 0 0
256767 229 2 0 0
256773 128 2 0 0
256775 229 4 0 0
256776 128 2 0 0
256778 1036 0 1 0
256779 323 3 0 0
256789 322 2 0 0
256790 128 3 0 0
256791 128 3 0 0
256794 128 3 0 0
256795 323 1 0 0
256797 128 3 0 0
256798 307 3 0 0
256799 128 2 0 0
256805 323 2 0 0
256808 307 2 0 0
256816 322 2 0 0
256820 229 2 0 0
256824 128 3 0 0
256825 229 4 0 0
256828 8 3 0 0
256829 229 3 0 0
256832 66 3 0 0
256834 307 4 0 0
256837 307 4 0 0
256839 307 2 0 0
256840 128 2 0 0
256841 229 2 0 0
256842 66 3 0 0
256846 307 3 0 0
256850 229 4 0 0
256856 128 3 0 0
256857 229 4 0 0
256858 229 4 0 0
256861 307 3 0 0
256863 47 3 0 0
256865 323 1 0 0
256867 251 2 0 0
256868 128 2 0 0
256869 307 2 0 0
256870 323 1 0 0
256871 307 3 0 0
256872 128 4 0 0
256878 307 3 0 0
256882 66 1 0 0
256887 322 1 0 0
256888 128 2 0 0
256889 128 4 0 0
256891 229 3 0 0
256892 307 1 0 0
256894 128 3 0 0
256895 229 4 0 0
256896 128 3 0 0
256897 323 1 0 0
256899 128 3 0 0
256901 128 3 0 0
256903 307 3 0 0
256904 307 3 0 0
256906 128 2 0 0
256907 128 3 0 0
256909 128 3 0 0
256911 128 3 0 0
256915 307 2 0 0
256918 128 2 0 0
256920 128 3 0 0
256921 128 3 0 0
256925 229 3 0 0
256926 229 3 0 0
256927 229 3 0 0
256928 128 4 0 0
256929 307 2 0 0
256930 307 3 0 0
256936 307 1 0 0
256941 128 3 0 0
256942 128 2 0 0
256943 1036 0 1 0
256945 1036 0 1 0
256951 229 3 0 0
256968 322 2 0 0
256971 128 3 0 0
256977 128 2 0 0
256979 307 2 0 0
256981 128 2 0 0
256984 128 2 0 0
256987 307 2 0 0
256988 322 2 0 0
256989 307 1 0 0
256990 128 3 0 0
256995 307 3 0 0
256996 323 3 0 0
256997 1036 0 1 0
257001 128 3 0 0
257002 323 3 0 0
257003 323 2 0 0
257012 307 2 0 0
257021 128 2 0 0
257031 374 2 0 0
257033 307 4 0 0
257038 307 2 0 0
257039 307 3 0 0
257046 307 2 0 0
257062 128 3 0 0
257085 128 4 0 0
257086 307 3 0 0
257089 322 0 0 0
257093 128 3 0 0
257095 307 3 0 0
257108 66 3 0 0
257110 322 1 0 0
257129 322 1 0 0
257132 374 3 0 0
257137 323 2 0 0
257138 128 3 0 0
257142 466 4 0 0
257144 128 3 0 0
257145 322 1 0 0
257146 8 5 0 0
257147 128 3 0 0
257156 323 2 0 0
257158 307 2 0 0
257161 1036 0 1 0
257167 128 2 0 0
257169 128 2 0 0
257170 322 1 0 0
257172 1036 0 1 0
257173 322 1 0 0
257175 307 2 0 0
257176 8 4 0 0
257177 323 2 0 0
257178 323 2 0 0
257180 229 3 0 0
257181 323 2 0 0
257183 323 2 0 0
257186 1036 0 1 0
257187 323 2 0 0
257188 307 1 0 0
257192 323 2 0 0
257193 307 3 0 0
257194 322 1 0 0
257200 307 2 0 0
257201 1036 0 1 0
257202 307 3 0 0
257204 1036 0 1 0
257205 47 3 0 0
257206 307 3 0 0
257208 128 3 0 0
257209 8 5 0 0
257211 8 4 0 0
257214 374 3 0 0
257215 323 1 0 0
257218 251 4 0 0
257221 73 3 0 0
257223 307 1 0 0
257224 323 2 0 0
257229 8 5 0 0
257230 128 3 0 0
257231 128 3 0 0
257232 128 3 0 0
257234 307 2 0 0
257241 128 5 0 0
257242 374 3 0 0
257243 128 4 0 0
257250 1036 0 1 0
257258 66 3 0 0
257259 323 2 0 0
257260 374 3 0 0
257264 323 3 0 0
257266 322 1 0 0
257267 128 5 0 0
257270 323 3 0 0
257272 47 2 0 0
257279 323 3 0 0
257281 323 3 0 0
257283 128 3 0 0
257284 128 2 0 0
257289 128 3 0 0
257291 66 3 0 0
257292 73 3 0 0
257296 128 4 0 0
257299 128 5 0 0
257302 66 3 0 0
257309 374 2 0 0
257310 1036 0 1 0
257311 323 2 0 0
257314 323 3 0 0
257323 323 3 0 0
257324 323 3 0 0
257325 307 2 0 0
257329 128 4 0 0
257332 120 3 0 0
257333 120 4 0 0
257335 374 3 0 0
257337 374 2 0 0
257338 307 3 0 0
257339 128 4 0 0
257340 120 2 0 0
257341 342 1 0 0
257342 110 2 0 0
257345 307 3 0 0
257348 120 2 0 0
257351 307 3 0 0
257353 323 3 0 0
257354 489 3 0 0
257355 307 4 0 0
257362 8 2 0 0
257365 307 4 0 0
257368 307 3 0 0
257370 8 2 0 0
257373 128 4 0 0
257377 120 5 0 0
257378 120 5 0 0
257383 120 3 0 0
257384 120 4 0 0
257389 110 2 0 0
257390 8 3 0 0
257393 374 2 0 0
257396 128 3 0 0
257397 128 3 0 0
257399 120 5 0 0
257400 120 4 0 0
257401 120 5 0 0
257403 120 4 0 0
257405 120 5 0 0
257406 120 4 0 0
257412 307 3 0 0
257413 128 5 0 0
257417 307 3 0 0
257419 8 3 0 0
257420 307 3 0 0
257422 128 6 0 0
257424 307 3 0 0
257430 323 4 0 0
257436 374 2 0 0
257440 128 4 0 0
257441 323 3 0 0
257442 128 4 0 0
257443 323 3 0 0
257447 342 1 0 0
257448 323 4 0 0
257449 323 4 0 0
257450 323 4 0 0
257453 323 2 0 0
257458 1036 0 1 0
257459 323 3 0 0
257460 8 2 0 0
257464 1036 0 1 0
257465 323 4 0 0
257466 323 4 0 0
257467 128 3 0 0
257468 323 3 0 0
257469 323 3 0 0
257470 374 2 0 0
257473 342 1 0 0
257475 128 3 0 0
257481 128 4 0 0
257483 374 2 0 0
257484 323 3 0 0
257486 323 3 0 0
257489 307 4 0 0
257494 307 3 0 0
257495 322 1 0 0
257498 323 2 0 0
257501 8 4 0 0
257506 66 3 0 0
257510 323 2 0 0
257511 66 2 0 0
257513 323 3 0 0
257516 73 3 0 0
257517 374 2 0 0
257521 323 3 0 0
257522 1036 0 1 0
257523 128 3 0 0
257524 73 3 0 0
257527 8 4 0 0
257528 47 2 0 0
257533 8 2 0 0
257535 323 2 0 0
257541 8 2 0 0
257547 323 3 0 0
257548 8 3 0 0
257553 120 3 0 0
257555 307 3 0 0
257556 323 3 0 0
257559 47 2 0 0
257560 120 4 0 0
257561 120 3 0 0
257563 307 2 0 0
257564 47 2 0 0
257573 366 2 0 0
257576 120 3 0 0
257583 66 3 0 0
257585 307 2 0 0
257586 307 2 0 0
257591 128 3 0 0
257593 8 4 0 0
257604 47 2 0 0
257605 120 4 0 0
257606 66 4 0 0
257609 8 2 0 0
257610 120 3 0 0
257612 120 3 0 0
257614 323 3 0 0
257616 47 2 0 0
257622 120 3 0 0
257628 128 3 0 0
257629 120 3 0 0
257636 374 1 0 0
257638 441 3 0 0
257639 441 2 0 0
257641 128 4 0 0
257646 407 2 0 0
257652 120 3 0 0
257654 120 3 0 0
257655 128 4 0 0
257658 66 4 0 0
257659 407 2 0 0
257661 307 4 0 0
257662 441 3 0 0
257663 66 4 0 0
257664 441 3 0 0
257666 441 2 0 0
257667 441 3 0 0
257670 66 4 0 0
257672 128 4 0 0
257673 66 4 0 0
257675 374 1 0 0
257676 441 3 0 0
257677 128 4 0 0
257679 441 3 0 0
257686 307 3 0 0
257687 47 2 0 0
257696 307 2 0 0
257698 66 4 0 0
257699 489 2 0 0
257709 374 1 0 0
257710 307 3 0 0
257712 307 3 0 0
257714 342 1 0 0
257716 128 3 0 0
257717 307 3 0 0
257718 307 2 0 0
257719 128 4 0 0
257720 307 3 0 0
257723 120 3 0 0
257724 128 3 0 0
257727 366 1 0 0
257733 128 3 0 0
257734 8 2 0 0
257737 47 2 0 0
257738 120 3 0 0
257739 307 2 0 0
257744 128 3 0 0
257745 120 4 0 0
257751 374 2 0 0
257753 374 2 0 0
257754 120 4 0 0
257755 120 4 0 0
257756 120 3 0 0
257760 374 2 0 0
257761 8 3 0 0
257767 120 5 0 0
257772 120 4 0 0
257773 120 3 0 0
257778 66 2 0 0
257779 1036 0 1 0
257781 47 3 0 0
257782 47 1 0 0
257783 66 3 0 0
257787 47 2 0 0
257788 120 5 0 0
257789 120 4 0 0
257792 47 2 0 0
257793 47 3 0 0
257795 8 3 0 0
257796 110 3 0 0
257797 47 3 0 0
257799 47 3 0 0
257800 47 2 0 0
257801 322 1 0 0
257803 47 1 0 0
257811 307 2 0 0
257812 47 3 0 0
257816 66 4 0 0
257817 8 3 0 0
257820 128 3 0 0
257823 47 2 0 0
257825 47 3 0 0
257827 47 2 0 0
257828 66 4 0 0
257830 1036 0 1 0
257832 374 2 0 0
257833 374 2 0 0
257835 120 4 0 0
257837 120 4 0 0
257843 120 4 0 0
257845 47 3 0 0
257846 47 3 0 0
257847 403 2 0 0
257856 66 3 0 0
257858 374 2 0 0
257859 374 2 0 0
257861 307 4 0 0
257865 1036 0 1 0
257866 307 3 0 0
257868 47 3 0 0
257870 120 3 0 0
257874 47 2 0 0
257879 110 3 0 0
257880 47 2 0 0
257888 403 2 0 0
257900 47 2 0 0
257939 307 3 0 0
257942 374 2 0 0
257956 307 3 0 0
257960 403 2 0 0
257962 307 3 0 0
257964 47 1 0 0
257972 307 2 0 0
257976 47 1 0 0
257979 374 2 0 0
257985 366 1 0 0
257986 342 2 0 0
257987 441 1 0 0
257989 120 1 0 0
257991 120 2 0 0
257995 8 2 0 0
258002 342 2 0 0
258016 66 4 0 0
258018 342 2 0 0
258025 374 1 0 0
258031 120 3 0 0
258032 8 2 0 0
258033 120 3 0 0
258041 120 3 0 0
258042 66 4 0 0
258043 120 3 0 0
258047 307 3 0 0
258048 66 2 0 0
258051 307 4 0 0
258054 120 4 0 0
258056 374 1 0 0
258057 120 4 0 0
258060 366 1 0 0
258061 441 2 0 0
258062 120 4 0 0
258063 47 4 0 0
258065 120 4 0 0
258066 120 4 0 0
258067 120 4 0 0
258068 120 4 0 0
258069 307 4 0 0
258071 120 2 0 0
258075 516 2 0 0
258076 516 2 0 0
258077 120 2 0 0
258078 120 3 0 0
258079 323 4 0 0
258081 441 3 0 0
258083 323 4 0 0
258085 120 5 0 0
258087 120 3 0 0
258089 120 4 0 0
258090 441 2 0 0
258095 307 3 0 0
258096 128 4 0 0
258099 323 3 0 0
258101 120 3 0 0
258102 128 4 0 0
258106 128 4 0 0
258109 323 4 0 0
258111 8 3 0 0
258112 323 4 0 0
258117 374 2 0 0
258119 120 3 0 0
258121 323 3 0 0
258122 323 3 0 0
258124 120 3 0 0
258126 8 3 0 0
258127 374 2 0 0
258128 8 3 0 0
258129 307 3 0 0
258131 120 4 0 0
258132 374 2 0 0
258135 128 4 0 0
258140 120 4 0 0
258141 120 2 0 0
258146 323 3 0 0
258148 307 5 0 0
258150 8 1 0 0
258154 374 1 0 0
258155 307 4 0 0
258156 307 5 0 0
258157 307 3 0 0
258158 128 4 0 0
258159 120 2 0 0
258161 120 3 0 0
258162 128 4 0 0
258163 120 2 0 0
258164 120 3 0 0
258165 120 3 0 0
258168 120 3 0 0
258169 120 2 0 0
258170 441 2 0 0
258171 120 3 0 0
258174 374 3 0 0
258175 120 4 0 0
258176 374 3 0 0
258177 120 3 0 0
258178 120 3 0 0
258179 120 4 0 0
258183 120 4 0 0
258184 128 4 0 0
258185 323 3 0 0
258186 66 4 0 0
258189 573 2 0 0
258190 441 2 0 0
258193 128 4 0 0
258199 128 3 0 0
258200 128 4 0 0
258204 374 2 0 0
258205 128 3 0 0
258206 307 2 0 0
258208 307 3 0 0
258213 8 2 0 0
258214 307 4 0 0
258217 441 2 0 0
258219 441 3 0 0
258222 374 2 0 0
258225 441 2 0 0
258230 407 2 0 0
258231 120 3 0 0
258234 441 3 0 0
258236 307 4 0 0
258237 441 2 0 0
258238 407 2 0 0
258240 441 2 0 0
258242 110 3 0 0
258243 323 4 0 0
258245 110 2 0 0
258247 47 4 0 0
258248 1036 0 1 0
258252 120 3 0 0
258254 47 3 0 0
258255 47 3 0 0
258256 441 3 0 0
258258 307 3 0 0
258262 47 3 0 0
258266 120 4 0 0
258267 120 3 0 0
258270 407 2 0 0
258271 441 1 0 0
258272 441 3 0 0
258273 120 3 0 0
258279 441 2 0 0
258281 1036 0 1 0
258282 1036 0 1 0
258291 47 4 0 0
258294 323 5 0 0
258296 47 3 0 0
258297 516 2 0 0
258298 1036 0 1 0
258299 323 4 0 0
258301 8 2 0 0
258303 1032 0 0 0
258307 516 1 0 0
258308 47 3 0 0
258313 374 1 0 0
258314 342 1 0 0
258315 120 3 0 0
258316 1036 0 1 0
258318 1036 0 1 0
258320 47 4 0 0
258323 441 2 0 0
258324 1036 0 1 0
258325 47 3 0 0
258326 441 2 0 0
258339 307 3 0 0
258340 307 3 0 0
258341 66 4 0 0
258343 374 1 0 0
258346 66 3 0 0
258347 1036 0 1 0
