# NSAID zone depth edge out
3682 410 3 0 0
3683 410 2 0 0
3684 410 2 0 0
3685 745 2 0 0
3688 136 4 0 0
3690 815 5 0 0
3691 410 2 0 0
3692 444 3 0 0
3693 607 3 0 0
3694 410 2 0 0
3695 410 2 0 0
3696 815 4 0 0
3699 410 2 0 0
3702 607 2 0 0
3705 607 2 0 0
3706 607 2 0 0
3707 444 3 0 0
3710 607 2 0 0
3711 607 2 0 0
3714 444 3 0 0
3716 222 3 0 0
3718 444 3 0 0
3720 410 2 0 0
3721 410 1 0 0
3722 836 1 0 0
3724 370 8 0 0
3726 22 4 0 0
3731 444 4 0 0
3732 607 2 0 0
3735 607 2 0 0
3737 444 3 0 0
3741 607 1 0 0
3743 370 8 0 0
3745 607 2 0 0
3746 836 3 0 0
3748 410 2 0 0
3754 607 1 0 0
3757 410 1 0 0
3759 1036 0 1 0
3760 410 2 0 0
3763 607 1 0 0
3768 652 3 0 0
3769 410 2 0 0
3773 444 3 0 0
3774 652 4 0 0
3775 501 1 0 0
3778 222 2 0 0
3779 745 1 0 0
3781 410 2 0 0
3783 437 4 0 0
3786 410 2 0 0
3787 410 2 0 0
3797 607 1 0 0
3798 222 2 0 0
3799 437 3 0 0
3800 222 2 0 0
3801 410 3 0 0
3805 410 2 0 0
3806 410 2 0 0
3807 607 1 0 0
3813 437 4 0 0
3816 836 1 0 0
3817 222 2 0 0
3818 836 0 0 0
3819 410 2 0 0
3822 410 2 0 0
3823 410 2 0 0
3824 222 2 0 0
3826 222 2 0 0
3827 410 3 0 0
3829 222 2 0 0
3830 410 3 0 0
3832 607 1 0 0
3834 222 2 0 0
3836 607 1 0 0
3839 410 1 0 0
3841 745 2 0 0
3842 1036 0 1 0
3844 1036 0 1 0
3848 1036 0 1 0
3852 1036 0 1 0
3855 702 2 0 0
3858 1036 0 1 0
3859 1036 0 1 0
3861 1036 0 1 0
3862 1036 0 1 0
3869 1036 0 1 0
3870 1036 0 1 0
3871 1036 0 1 0
3874 1036 0 1 0
3875 222 3 0 0
3877 1036 0 1 0
3881 1036 0 1 0
3883 1036 0 1 0
3885 1036 0 1 0
3890 879 2 0 0
3891 1036 0 1 0
3892 1036 0 1 0
3893 1036 0 1 0
3894 222 3 0 0
3895 222 3 0 0
3896 1036 0 1 0
3898 222 3 0 0
3899 1036 0 1 0
3901 1036 0 1 0
3902 222 3 0 0
3903 1036 0 1 0
3906 1036 0 1 0
3912 1036 0 1 0
3913 879 2 0 0
3915 879 2 0 0
3918 410 4 0 0
3920 410 4 0 0
3921 1036 0 1 0
3923 222 3 0 0
3925 222 3 0 0
3926 1036 0 1 0
3928 410 4 0 0
3929 1036 0 1 0
3930 702 2 0 0
3935 1036 0 1 0
3937 1036 0 1 0
3939 836 1 0 0
3940 1036 0 1 0
3941 1036 0 1 0
3943 1036 0 1 0
3947 1036 0 1 0
3948 410 3 0 0
3949 1036 0 1 0
3950 1036 0 1 0
3955 1036 0 1 0
3957 1036 0 1 0
3959 1036 0 1 0
3960 1036 0 1 0
3964 836 1 0 0
3965 1036 0 1 0
3966 1036 0 1 0
3968 745 2 0 0
3969 1036 0 1 0
3972 1036 0 1 0
3973 1036 0 1 0
3975 1036 0 1 0
3977 1036 0 1 0
3985 410 1 0 0
3988 745 1 0 0
3989 410 3 0 0
3990 607 1 0 0
3991 444 4 0 0
4002 410 2 0 0
4005 410 2 0 0
4006 410 3 0 0
4010 410 4 0 0
4011 410 3 0 0
4012 222 3 0 0
4014 410 3 0 0
4015 410 2 0 0
4018 254 9 0 0
4023 410 2 0 0
4025 410 3 0 0
4027 222 2 0 0
4029 222 2 0 0
4030 410 1 0 0
4031 1036 0 1 0
4033 1036 0 1 0
4041 607 1 0 0
4042 745 2 0 0
4043 619 1 0 0
4044 702 1 0 0
4045 222 2 0 0
4046 607 2 0 0
4047 410 2 0 0
4048 1036 0 1 0
4049 222 2 0 0
4052 1036 0 1 0
4053 437 4 0 0
4055 607 2 0 0
4058 836 1 0 0
4059 410 2 0 0
4060 222 3 0 0
4062 410 2 0 0
4063 607 3 0 0
4064 879 1 0 0
4065 607 2 0 0
4069 607 2 0 0
4071 1036 0 1 0
4074 410 1 0 0
4077 745 3 0 0
4081 879 1 0 0
4085 437 3 0 0
4099 745 2 0 0
4101 879 2 0 0
4103 607 2 0 0
4104 437 3 0 0
4105 222 4 0 0
4106 437 4 0 0
4107 879 1 0 0
4116 437 3 0 0
4117 1036 0 1 0
4119 1036 0 1 0
4121 437 4 0 0
4131 1036 0 1 0
4132 1036 0 1 0
4133 1036 0 1 0
4135 1036 0 1 0
4136 632 3 0 0
4137 222 7 0 0
4138 222 7 0 0
4139 879 2 0 0
4140 879 2 0 0
4141 254 8 0 0
4142 986 1 0 0
4143 879 2 0 0
4145 773 3 0 0
4149 437 4 0 0
4153 619 2 0 0
4154 702 3 0 0
4156 1036 0 1 0
4157 702 2 0 0
4158 702 3 0 0
4162 1036 0 1 0
4164 1036 0 1 0
4165 1036 0 1 0
4167 222 2 0 0
4168 437 3 0 0
4172 879 3 0 0
4175 254 8 0 0
4176 1036 0 1 0
4177 879 2 0 0
4180 1036 0 1 0
4182 1036 0 1 0
4183 1036 0 1 0
4184 1036 0 1 0
4185 1036 0 1 0
4187 1036 0 1 0
4188 1036 0 1 0
4191 1036 0 1 0
4193 879 2 0 0
4201 702 1 0 0
4205 1036 0 1 0
4206 1036 0 1 0
4209 1036 0 1 0
4213 1036 0 1 0
4215 1036 0 1 0
4219 222 3 0 0
4222 222 3 0 0
4226 702 2 0 0
4229 1036 0 1 0
4230 619 2 0 0
4231 632 4 0 0
4232 1036 0 1 0
4236 1036 0 1 0
4241 222 3 0 0
4243 632 5 0 0
4244 1036 0 1 0
4245 437 4 0 0
4246 437 4 0 0
4247 437 3 0 0
4250 632 4 0 0
4252 437 3 0 0
4254 1036 0 1 0
4257 1036 0 1 0
4262 1036 0 1 0
4266 702 2 0 0
4267 222 2 0 0
4268 437 4 0 0
4270 437 3 0 0
4271 222 2 0 0
4272 1036 0 1 0
4280 1036 0 1 0
4281 702 3 0 0
4282 1036 0 1 0
4283 702 3 0 0
4284 1036 0 1 0
4286 1036 0 1 0
4288 222 3 0 0
4289 1036 0 1 0
4291 1036 0 1 0
4293 437 5 0 0
4294 632 4 0 0
4295 702 2 0 0
4296 702 1 0 0
4297 437 4 0 0
4299 1036 0 1 0
4301 1036 0 1 0
4305 1036 0 1 0
4306 1036 0 1 0
4307 1036 0 1 0
4308 879 1 0 0
4309 222 3 0 0
4311 702 2 0 0
4313 702 0 0 0
4314 1036 0 1 0
4329 619 0 0 0
4330 745 2 0 0
4334 1036 0 1 0
4336 437 2 0 0
4340 222 4 0 0
4344 437 2 0 0
4348 437 4 0 0
4352 222 2 0 0
4355 879 1 0 0
4360 222 2 0 0
4367 437 3 0 0
4369 222 2 0 0
4374 879 0 0 0
4377 437 2 0 0
4378 437 2 0 0
4380 879 2 0 0
4386 1036 0 1 0
4391 254 7 0 0
4394 222 3 0 0
4395 222 2 0 0
4398 702 1 0 0
4404 702 1 0 0
4405 222 3 0 0
4406 222 2 0 0
4407 222 3 0 0
4409 702 2 0 0
4410 1036 0 1 0
4413 222 3 0 0
4414 879 1 0 0
4416 879 1 0 0
4417 222 4 0 0
4418 222 3 0 0
4419 222 4 0 0
4420 222 4 0 0
4421 254 6 0 0
4423 222 5 0 0
4424 222 5 0 0
4425 222 5 0 0
4427 879 1 0 0
4429 437 3 0 0
4430 410 3 0 0
4433 437 3 0 0
4434 222 3 0 0
4435 879 1 0 0
4437 222 3 0 0
4439 222 4 0 0
4440 879 2 0 0
4441 84 2 0 0
4442 222 3 0 0
4443 222 2 0 0
4444 879 1 0 0
4445 222 5 0 0
4446 222 2 0 0
4447 222 3 0 0
4448 745 3 0 0
4449 222 4 0 0
4451 410 3 0 0
4454 410 3 0 0
4457 879 1 0 0
4459 254 7 0 0
4460 745 3 0 0
4461 222 5 0 0
4464 1036 0 1 0
4465 222 4 0 0
4466 745 3 0 0
4467 222 4 0 0
4469 222 5 0 0
4470 632 2 0 0
4472 222 4 0 0
4475 879 2 0 0
4476 745 2 0 0
4477 84 2 0 0
4479 222 3 0 0
4480 745 2 0 0
4486 773 2 0 0
4487 1036 0 1 0
4490 84 3 0 0
4491 437 3 0 0
4494 1036 0 1 0
4497 222 2 0 0
4498 773 1 0 0
4499 773 2 0 0
4500 312 4 0 0
4501 773 1 0 0
4502 312 4 0 0
4503 222 6 0 0
4504 773 2 0 0
4505 773 2 0 0
4509 773 2 0 0
4510 222 5 0 0
4513 1036 0 1 0
4518 1036 0 1 0
4525 1036 0 1 0
4527 773 2 0 0
4529 478 4 0 0
4531 222 6 0 0
4532 773 2 0 0
4535 1036 0 1 0
4538 1036 0 1 0
4548 879 3 0 0
4550 1036 0 1 0
4551 773 2 0 0
4552 312 3 0 0
4553 1036 0 1 0
4554 312 3 0 0
4555 222 7 0 0
4556 222 6 0 0
4558 222 5 0 0
4559 312 4 0 0
4560 986 2 0 0
4566 1036 0 1 0
4568 1036 0 1 0
4573 986 1 0 0
4575 632 3 0 0
4577 312 4 0 0
4579 632 3 0 0
4580 312 3 0 0
4581 222 6 0 0
4582 222 7 0 0
4584 478 5 0 0
4587 312 4 0 0
4588 773 3 0 0
4591 986 0 0 0
4592 702 3 0 0
4593 84 3 0 0
4595 702 3 0 0
4596 222 7 0 0
4601 84 4 0 0
4603 222 2 0 0
4605 773 2 0 0
4606 84 2 0 0
4609 773 2 0 0
4613 702 2 0 0
4620 1036 0 1 0
4627 1036 0 1 0
4628 1036 0 1 0
4629 1036 0 1 0
4631 1036 0 1 0
4634 745 3 0 0
4637 632 3 0 0
4638 222 7 0 0
4640 986 1 0 0
4641 773 4 0 0
4642 773 2 0 0
4647 1036 0 1 0
4648 1036 0 1 0
4652 1036 0 1 0
4657 773 4 0 0
4658 1036 0 1 0
4659 84 1 0 0
4660 1036 0 1 0
4661 986 1 0 0
4662 879 2 0 0
4664 986 1 0 0
4665 1036 0 1 0
4666 1036 0 1 0
4667 1036 0 1 0
4669 702 2 0 0
4670 222 7 0 0
4677 1036 0 1 0
4680 1036 0 1 0
4681 1036 0 1 0
4682 1036 0 1 0
4683 1036 0 1 0
4684 1036 0 1 0
4687 702 2 0 0
4689 879 2 0 0
4690 702 1 0 0
4691 879 2 0 0
4692 1036 0 1 0
4693 1036 0 1 0
4695 437 3 0 0
4696 222 4 0 0
4698 879 2 0 0
4699 222 4 0 0
4701 879 1 0 0
4702 437 3 0 0
4704 879 2 0 0
4705 222 3 0 0
4706 1036 0 1 0
4707 437 3 0 0
4709 879 1 0 0
4713 879 3 0 0
4717 1036 0 1 0
4720 222 4 0 0
4721 84 2 0 0
4723 84 2 0 0
4725 1036 0 1 0
4728 222 4 0 0
4729 84 2 0 0
4730 222 6 0 0
4731 632 4 0 0
4732 222 6 0 0
4733 222 6 0 0
4734 632 2 0 0
4735 222 6 0 0
4738 745 3 0 0
4740 437 4 0 0
4743 222 7 0 0
4744 619 2 0 0
4749 222 5 0 0
4756 1036 0 1 0
4759 1036 0 1 0
4761 312 3 0 0
4762 253 2 0 0
4765 222 3 0 0
4767 1036 0 1 0
4768 437 2 0 0
4769 1036 0 1 0
4771 501 3 0 0
4772 222 5 0 0
4773 501 2 0 0
4775 632 2 0 0
4777 312 3 0 0
4778 1036 0 1 0
4783 84 4 0 0
4785 84 3 0 0
4788 478 6 0 0
4790 84 3 0 0
4791 222 6 0 0
4794 222 5 0 0
4795 222 5 0 0
4798 632 1 0 0
4799 312 3 0 0
4801 312 3 0 0
4803 222 7 0 0
4805 632 1 0 0
4806 222 4 0 0
4813 619 2 0 0
4814 1036 0 1 0
4816 222 5 0 0
4818 632 1 0 0
4822 222 6 0 0
4824 222 6 0 0
4825 222 6 0 0
4826 437 2 0 0
4829 222 5 0 0
4834 437 3 0 0
4835 619 1 0 0
4837 222 5 0 0
4838 672 4 0 0
4840 437 3 0 0
4841 312 4 0 0
4843 222 6 0 0
4844 312 4 0 0
4845 478 5 0 0
4848 478 4 0 0
4851 222 6 0 0
4853 254 7 0 0
4856 478 4 0 0
4857 632 2 0 0
4859 478 4 0 0
4862 312 3 0 0
4863 254 7 0 0
4866 254 5 0 0
4870 222 6 0 0
4871 773 2 0 0
4872 222 6 0 0
4874 312 4 0 0
4876 312 4 0 0
4879 1036 0 1 0
4880 1036 0 1 0
4881 312 2 0 0
4891 312 3 0 0
4894 773 1 0 0
4902 773 1 0 0
4906 1036 0 1 0
4908 1036 0 1 0
4909 478 4 0 0
4910 84 1 0 0
4918 773 1 0 0
4919 312 2 0 0
4920 312 2 0 0
4922 773 1 0 0
4929 478 5 0 0
4936 312 3 0 0
4939 1036 0 1 0
4946 478 6 0 0
4950 312 3 0 0
4952 723 3 0 0
4958 723 1 0 0
4959 773 2 0 0
4960 160 2 0 0
4961 773 2 0 0
4962 437 3 0 0
4964 253 2 0 0
4965 478 4 0 0
4966 222 4 0 0
4968 222 4 0 0
4970 723 0 0 0
4973 222 5 0 0
4975 773 2 0 0
4976 773 1 0 0
4977 773 1 0 0
4978 478 4 0 0
4979 773 2 0 0
4983 773 2 0 0
4984 773 1 0 0
4985 773 3 0 0
4987 723 1 0 0
4988 773 2 0 0
4991 1036 0 1 0
4994 478 5 0 0
4995 312 2 0 0
4999 478 6 0 0
5002 773 3 0 0
5003 312 2 0 0
5005 773 3 0 0
5007 773 3 0 0
5009 773 2 0 0
5010 723 3 0 0
5011 312 3 0 0
5012 222 7 0 0
5013 773 2 0 0
5015 312 2 0 0
5016 1036 0 1 0
5020 478 6 0 0
5021 1036 0 1 0
5022 1036 0 1 0
5023 773 3 0 0
5026 478 5 0 0
5030 222 5 0 0
5032 84 2 0 0
5034 478 5 0 0
5035 222 7 0 0
5036 437 4 0 0
5038 33 3 0 0
5040 1036 0 1 0
5046 1036 0 1 0
5048 312 3 0 0
5057 222 5 0 0
5060 312 4 0 0
5061 619 2 0 0
5062 222 4 0 0
5063 33 2 0 0
5065 410 4 0 0
5076 222 6 0 0
5077 312 3 0 0
5079 619 2 0 0
5081 222 6 0 0
5082 84 3 0 0
5083 672 4 0 0
5085 222 5 0 0
5086 222 5 0 0
5089 632 2 0 0
5091 222 6 0 0
5093 672 5 0 0
5096 222 5 0 0
5097 222 6 0 0
5100 312 2 0 0
5101 478 5 0 0
5103 222 5 0 0
5104 222 5 0 0
5105 672 4 0 0
5107 478 4 0 0
5109 222 6 0 0
5111 84 3 0 0
5112 84 3 0 0
5113 222 6 0 0
5115 672 4 0 0
5116 672 5 0 0
5119 437 4 0 0
5120 222 5 0 0
5123 222 6 0 0
5124 222 5 0 0
5126 632 1 0 0
5127 312 5 0 0
5128 672 3 0 0
5130 222 6 0 0
5131 222 6 0 0
5132 773 3 0 0
5133 222 6 0 0
5134 222 6 0 0
5135 222 3 0 0
5138 84 2 0 0
5139 141 3 0 0
5140 84 2 0 0
5141 672 5 0 0
5146 478 4 0 0
5148 84 2 0 0
5149 222 5 0 0
5150 672 4 0 0
5151 632 2 0 0
5153 222 6 0 0
5154 312 5 0 0
5155 222 6 0 0
5156 312 5 0 0
5157 312 4 0 0
5158 584 7 0 0
5159 632 3 0 0
5162 773 3 0 0
5164 773 3 0 0
5166 773 3 0 0
5169 312 5 0 0
5174 478 5 0 0
5175 478 4 0 0
5176 478 5 0 0
5179 478 5 0 0
5181 437 2 0 0
5182 478 5 0 0
5184 312 4 0 0
5185 478 5 0 0
5187 478 4 0 0
5190 773 2 0 0
5194 312 4 0 0
5196 222 6 0 0
5202 478 3 0 0
5205 478 5 0 0
5206 84 5 0 0
5208 222 6 0 0
5211 672 5 0 0
5212 672 4 0 0
5213 222 4 0 0
5214 222 6 0 0
5218 773 2 0 0
5220 1036 0 1 0
5222 723 3 0 0
5224 773 2 0 0
5226 584 6 0 0
5227 254 5 0 0
5230 584 6 0 0
5231 478 5 0 0
5234 84 2 0 0
5235 584 6 0 0
5236 478 3 0 0
5237 222 6 0 0
5238 84 3 0 0
5240 222 6 0 0
5242 312 4 0 0
5247 222 4 0 0
5252 584 6 0 0
5261 222 5 0 0
5263 773 1 0 0
5266 723 1 0 0
5271 160 1 0 0
5272 141 3 0 0
5274 773 2 0 0
5278 84 4 0 0
5279 84 2 0 0
5280 773 2 0 0
5281 312 1 0 0
5282 773 1 0 0
5286 312 1 0 0
5290 254 5 0 0
5300 478 4 0 0
5301 478 2 0 0
5303 84 3 0 0
5304 478 3 0 0
5310 478 2 0 0
5313 84 3 0 0
5315 1036 0 1 0
5316 478 3 0 0
5319 84 2 0 0
5320 478 4 0 0
5322 253 2 0 0
5325 773 2 0 0
5335 1036 0 1 0
5337 312 1 0 0
5340 33 4 0 0
5345 478 3 0 0
5351 619 2 0 0
5353 619 2 0 0
5355 33 3 0 0
5361 773 2 0 0
5370 254 6 0 0
5371 253 2 0 0
5374 478 4 0 0
5378 312 1 0 0
5379 312 2 0 0
5381 1036 0 1 0
5384 773 1 0 0
5387 312 3 0 0
5389 84 2 0 0
5391 312 2 0 0
5392 773 2 0 0
5394 773 0 0 0
5401 773 1 0 0
5403 478 3 0 0
5406 723 1 0 0
5408 1036 0 1 0
5411 312 1 0 0
5414 619 2 0 0
5415 160 1 0 0
5416 478 4 0 0
5417 1036 0 1 0
5420 437 3 0 0
5421 773 2 0 0
5424 478 4 0 0
5425 723 2 0 0
5426 312 2 0 0
5433 222 6 0 0
5435 478 4 0 0
5437 222 5 0 0
5439 773 3 0 0
5441 312 5 0 0
5442 478 5 0 0
5443 312 5 0 0
5445 312 4 0 0
5446 773 2 0 0
5448 584 7 0 0
5449 478 4 0 0
5450 222 6 0 0
5451 478 4 0 0
5454 478 5 0 0
5456 584 6 0 0
5458 222 5 0 0
5459 584 7 0 0
5464 478 3 0 0
5465 312 5 0 0
5467 773 2 0 0
5468 584 6 0 0
5471 437 2 0 0
5472 773 2 0 0
5477 141 3 0 0
5480 160 3 0 0
5485 773 1 0 0
5486 773 3 0 0
5489 584 5 0 0
5490 773 3 0 0
5491 222 7 0 0
5492 773 2 0 0
5495 84 1 0 0
5499 160 1 0 0
5518 773 2 0 0
5519 33 4 0 0
5520 33 3 0 0
5526 773 2 0 0
5528 84 0 0 0
5530 33 2 0 0
5535 254 5 0 0
5540 312 3 0 0
5555 478 3 0 0
5562 84 4 0 0
5568 478 2 0 0
5574 773 3 0 0
5581 84 2 0 0
5582 84 2 0 0
5589 84 1 0 0
5591 478 3 0 0
5592 141 1 0 0
5593 84 2 0 0
5597 160 1 0 0
5598 773 2 0 0
5604 312 2 0 0
5607 84 2 0 0
5609 1036 0 1 0
5610 141 2 0 0
5612 84 2 0 0
5613 681 4 0 0
5614 312 2 0 0
5618 160 2 0 0
5619 1036 0 1 0
5623 33 2 0 0
5626 84 1 0 0
5627 312 1 0 0
5628 312 2 0 0
5631 33 3 0 0
5640 160 3 0 0
5652 84 4 0 0
5660 478 3 0 0
5663 312 2 0 0
5664 681 4 0 0
5673 84 2 0 0
5675 312 2 0 0
5680 312 1 0 0
5682 773 2 0 0
5683 773 2 0 0
5685 773 3 0 0
5686 160 1 0 0
5687 1036 0 1 0
5688 773 1 0 0
5690 84 1 0 0
5691 773 2 0 0
5693 773 2 0 0
5697 773 1 0 0
5698 160 2 0 0
5701 84 1 0 0
5702 1036 0 1 0
5708 773 2 0 0
5712 773 2 0 0
5715 84 2 0 0
5723 312 3 0 0
5724 160 3 0 0
5725 773 2 0 0
5730 478 3 0 0
5733 160 3 0 0
5739 312 2 0 0
5741 478 3 0 0
5742 84 1 0 0
5748 33 2 0 0
5752 312 1 0 0
5753 1036 0 1 0
5756 84 1 0 0
5758 1036 0 1 0
5759 312 2 0 0
5769 312 2 0 0
5770 1036 0 1 0
5779 773 1 0 0
5790 312 2 0 0
5792 478 3 0 0
5796 773 2 0 0
5800 478 3 0 0
5801 773 2 0 0
5805 312 2 0 0
5807 312 2 0 0
5817 312 2 0 0
5818 773 2 0 0
5819 773 2 0 0
5820 773 2 0 0
5823 312 1 0 0
5824 681 1 0 0
5826 160 2 0 0
5827 312 2 0 0
5828 478 3 0 0
5829 681 1 0 0
5832 160 3 0 0
5833 681 4 0 0
5836 84 1 0 0
5838 773 2 0 0
5839 312 2 0 0
5840 584 5 0 0
5841 681 1 0 0
5842 160 3 0 0
5843 287 3 0 0
5844 312 2 0 0
5845 681 5 0 0
5847 312 2 0 0
5848 681 5 0 0
5850 681 1 0 0
5853 681 5 0 0
5857 1036 0 1 0
5870 33 3 0 0
5871 84 2 0 0
5872 253 2 0 0
5873 84 2 0 0
5875 84 3 0 0
5876 84 3 0 0
5878 84 2 0 0
5884 1036 0 1 0
5887 681 2 0 0
5893 681 2 0 0
5897 478 3 0 0
5899 84 6 0 0
5901 1036 0 1 0
5902 160 3 0 0
5904 681 2 0 0
5906 478 1 0 0
5909 813 1 0 0
5919 84 2 0 0
5927 84 2 0 0
5929 84 3 0 0
5930 681 4 0 0
5934 84 2 0 0
5935 84 2 0 0
5939 681 4 0 0
5940 813 4 0 0
5941 287 4 0 0
5946 287 5 0 0
5949 287 5 0 0
5950 681 4 0 0
5951 681 2 0 0
5952 84 6 0 0
5955 312 3 0 0
5958 160 2 0 0
5961 84 2 0 0
5963 681 2 0 0
5964 312 3 0 0
5965 160 1 0 0
5969 84 2 0 0
5971 681 5 0 0
5973 681 4 0 0
5974 312 1 0 0
5975 84 2 0 0
5976 681 5 0 0
5978 312 4 0 0
5980 312 3 0 0
5981 312 2 0 0
5982 681 4 0 0
5983 312 2 0 0
5986 681 3 0 0
5989 160 3 0 0
5992 141 2 0 0
5994 84 2 0 0
5996 681 1 0 0
5998 84 3 0 0
6002 478 5 0 0
6004 84 3 0 0
6009 681 3 0 0
6011 478 2 0 0
6013 1036 0 1 0
6014 84 1 0 0
6015 478 2 0 0
6016 478 3 0 0
6017 681 1 0 0
6019 160 2 0 0
6020 287 2 0 0
6021 287 2 0 0
6022 312 2 0 0
6024 478 2 0 0
6026 681 4 0 0
6028 478 1 0 0
6030 681 1 0 0
6031 681 4 0 0
6035 1036 0 1 0
6036 1036 0 1 0
6039 287 2 0 0
6041 478 1 0 0
6042 478 3 0 0
6043 478 3 0 0
6045 160 1 0 0
6047 160 2 0 0
6049 160 3 0 0
6050 681 4 0 0
6051 1036 0 1 0
6052 160 1 0 0
6053 533 2 0 0
6054 681 4 0 0
6055 160 3 0 0
6057 287 2 0 0
6060 478 2 0 0
6062 584 5 0 0
6068 287 4 0 0
6073 312 2 0 0
6074 312 2 0 0
6079 287 3 0 0
6090 681 4 0 0
6092 141 1 0 0
6093 84 4 0 0
6095 287 3 0 0
6096 681 2 0 0
6098 681 3 0 0
6099 681 4 0 0
6102 1036 0 1 0
6103 681 3 0 0
6104 33 2 0 0
6106 287 3 0 0
6109 84 3 0 0
6111 681 2 0 0
6112 84 4 0 0
6115 84 4 0 0
6116 681 1 0 0
6119 287 3 0 0
6120 1036 0 1 0
6121 287 4 0 0
6122 681 1 0 0
6124 287 2 0 0
6128 287 4 0 0
6129 84 2 0 0
6131 84 2 0 0
6132 478 2 0 0
6133 681 4 0 0
6134 681 3 0 0
6136 681 4 0 0
6141 681 4 0 0
6142 681 2 0 0
6143 681 2 0 0
6146 681 3 0 0
6150 681 4 0 0
6156 681 1 0 0
6158 287 3 0 0
6159 84 6 0 0
6160 681 3 0 0
6161 681 3 0 0
6164 813 1 0 0
6167 813 2 0 0
6169 813 3 0 0
6172 813 2 0 0
6175 681 4 0 0
6176 84 3 0 0
6179 84 4 0 0
6180 813 4 0 0
6185 813 3 0 0
6189 478 5 0 0
6191 813 0 0 0
6202 681 6 0 0
6205 681 4 0 0
6206 813 2 0 0
6209 813 3 0 0
6210 1036 0 1 0
6212 478 5 0 0
6214 478 6 0 0
6240 813 2 0 0
6243 681 3 0 0
6247 813 2 0 0
6259 84 3 0 0
6263 913 2 0 0
6266 478 2 0 0
6268 681 2 0 0
6272 84 3 0 0
6273 913 1 0 0
6274 913 1 0 0
6275 913 1 0 0
6277 287 4 0 0
6281 84 3 0 0
6283 913 1 0 0
6288 813 1 0 0
6292 624 0 0 0
6296 84 5 0 0
6297 141 1 0 0
6298 813 2 0 0
6302 813 4 0 0
6306 813 2 0 0
6307 681 3 0 0
6308 84 3 0 0
6311 681 2 0 0
6320 681 1 0 0
6325 681 3 0 0
6328 913 1 0 0
6329 913 1 0 0
6330 84 6 0 0
6333 84 2 0 0
6335 1036 0 1 0
6338 84 2 0 0
6340 141 3 0 0
6342 813 3 0 0
6343 84 2 0 0
6346 681 2 0 0
6348 681 2 0 0
6353 287 3 0 0
6362 287 3 0 0
6366 287 3 0 0
6367 681 4 0 0
6368 287 3 0 0
6379 624 1 0 0
6385 11 4 0 0
6386 84 2 0 0
6387 11 5 0 0
6388 287 3 0 0
6390 287 3 0 0
6392 287 3 0 0
6393 681 3 0 0
6394 141 1 0 0
6398 478 2 0 0
6402 84 2 0 0
6403 11 3 0 0
6405 84 2 0 0
6408 478 3 0 0
6411 287 3 0 0
6417 813 2 0 0
6421 478 2 0 0
6424 287 3 0 0
6427 84 2 0 0
6430 681 4 0 0
6432 141 0 0 0
6433 681 4 0 0
6437 681 4 0 0
6438 813 1 0 0
6440 84 3 0 0
6443 478 3 0 0
6444 84 2 0 0
6446 478 3 0 0
6447 813 2 0 0
6449 813 3 0 0
6450 33 3 0 0
6451 813 2 0 0
6452 813 3 0 0
6453 478 3 0 0
6454 478 4 0 0
6456 478 5 0 0
6457 478 6 0 0
6459 84 3 0 0
6461 681 3 0 0
6464 478 2 0 0
6467 681 2 0 0
6469 681 5 0 0
6474 813 2 0 0
6475 681 3 0 0
6477 813 2 0 0
6478 287 2 0 0
6480 681 2 0 0
6484 84 3 0 0
6485 478 5 0 0
6486 478 2 0 0
6490 681 4 0 0
6493 681 2 0 0
6494 287 3 0 0
6496 813 3 0 0
6501 681 3 0 0
6509 413 3 0 0
6510 1036 0 1 0
6514 813 2 0 0
6519 478 1 0 0
6523 681 3 0 0
6524 141 1 0 0
6528 681 3 0 0
6530 681 2 0 0
6533 84 5 0 0
6534 544 4 0 0
6536 84 4 0 0
6537 478 3 0 0
6540 141 1 0 0
6544 478 1 0 0
6549 817 1 0 0
6552 489 5 0 0
6553 681 2 0 0
6557 544 6 0 0
6564 478 5 0 0
6566 544 4 0 0
6571 544 2 0 0
6575 11 4 0 0
6576 478 5 0 0
6580 681 3 0 0
6581 84 4 0 0
6582 681 3 0 0
6585 1036 0 1 0
6587 681 3 0 0
6589 84 3 0 0
6592 478 3 0 0
6593 84 3 0 0
6594 84 3 0 0
6615 84 6 0 0
6620 813 1 0 0
6621 478 3 0 0
6628 681 6 0 0
6630 681 3 0 0
6636 681 4 0 0
6637 681 6 0 0
6638 813 4 0 0
6639 813 1 0 0
6642 33 3 0 0
6659 478 5 0 0
6665 813 2 0 0
6669 478 3 0 0
6670 681 4 0 0
6671 813 3 0 0
6673 478 3 0 0
6674 254 4 0 0
6675 478 3 0 0
6679 33 2 0 0
6680 478 3 0 0
6687 413 4 0 0
6689 813 3 0 0
6693 813 3 0 0
6696 813 3 0 0
6697 478 2 0 0
6701 538 2 0 0
6704 681 3 0 0
6706 478 6 0 0
6711 413 4 0 0
6713 413 4 0 0
6714 478 2 0 0
6716 478 3 0 0
6717 413 4 0 0
6718 413 4 0 0
6719 478 2 0 0
6723 681 3 0 0
6728 478 1 0 0
6729 478 2 0 0
6730 269 3 0 0
6732 84 5 0 0
6733 681 3 0 0
6735 84 3 0 0
6738 413 3 0 0
6741 681 3 0 0
6742 478 4 0 0
6744 11 4 0 0
6745 413 3 0 0
6747 84 3 0 0
6748 478 1 0 0
6749 478 6 0 0
6751 681 6 0 0
6752 413 3 0 0
6753 681 3 0 0
